tool		SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jpf-regression/ExSymExe21_false.yml	false	false	2.420867	1.1408000559999891	179.752960
jpf-regression/ExSymExe21_true.yml	true	true	2.133707	1.0207182839999405	122.695680
jpf-regression/ExSymExe25_false.yml	false	false	2.393009	1.133523680000053	179.216384
jpf-regression/ExSymExe25_true.yml	true	true	2.068654	1.007962389000113	122.359808
jpf-regression/ExSymExe26_false.yml	false	false	2.378326	1.1247938579999754	178.245632
jpf-regression/ExSymExe26_true.yml	true	true	2.158023	1.0307038309997552	125.386752
jpf-regression/ExSymExe27_false.yml	false	false	2.328339	1.1122078729999885	178.724864
jpf-regression/ExSymExe27_true.yml	true	true	2.101213	1.0154341509996812	122.159104
jpf-regression/ExSymExe28_false.yml	false	false	2.351115	1.121407520000048	180.068352
jpf-regression/ExSymExe28_true.yml	true	true	2.110708	1.0372825229997034	122.466304
jpf-regression/ExSymExe29_false.yml	false	false	2.368301	1.1404675389999284	179.924992
jpf-regression/ExSymExe29_true.yml	true	true	2.236161	1.076309799000228	124.276736
jpf-regression/ExSymExe2_false.yml	false	false	2.374125	1.172306958000263	178.663424
jpf-regression/ExSymExe2_true.yml	true	true	2.089948	1.0151244569997289	122.023936
jpf-regression/ExSymExe3_false.yml	false	false	2.455384	1.1835139559998424	179.462144
jpf-regression/ExSymExe3_true.yml	true	true	2.162365	1.040256263000174	122.560512
jpf-regression/ExSymExe4_false.yml	false	false	2.47722	1.1734768020000956	175.960064
jpf-regression/ExSymExe4_true.yml	true	true	2.131051	1.0448104110000713	122.355712
jpf-regression/ExSymExe5_false.yml	false	false	2.448323	1.1956472489996486	175.976448
jpf-regression/ExSymExe5_true.yml	true	true	2.161037	1.0289881700000478	122.580992
jpf-regression/ExSymExe6_false.yml	false	false	2.389678	1.1817885569998907	178.094080
jpf-regression/ExSymExe6_true.yml	true	true	2.246391	1.1095793110002887	121.913344
jpf-regression/ExSymExe7_false.yml	false	false	2.470584	1.1635352969997257	179.408896
jpf-regression/ExSymExe7_true.yml	true	true	2.446376	1.194851571000072	176.349184
jpf-regression/ExSymExe8_false.yml	false	false	2.403894	1.142857279999589	179.638272
jpf-regression/ExSymExe8_true.yml	true	true	2.081172	1.010190995999892	122.122240
jpf-regression/ExSymExe9_false.yml	false	false	2.181482	1.0521245369995995	122.638336
jpf-regression/ExSymExe9_true.yml	true	true	2.230739	1.0528133849998085	121.761792
jpf-regression/ExSymExeArrays_false.yml	false	false	2.303098	1.0840380049999112	121.368576
jpf-regression/ExSymExeArrays_true.yml	true	true	2.096994	1.0464205630000833	121.569280
jpf-regression/ExSymExeBool_false.yml	false	false	2.133812	1.038077990000147	123.953152
